"x"
"ENSG00000011275"	3
"ENSG00000011295"	2
"ENSG00000011304"	14
"ENSG00000011332"	7
"ENSG00000011347"	3
"ENSG00000011376"	1
"ENSG00000011405"	23
"ENSG00000011422"	1
"ENSG00000011426"	19
"ENSG00000011451"	26
"ENSG00000011454"	1
"ENSG00000011465"	4
"ENSG00000011478"	9
"ENSG00000011485"	1
"ENSG00000011523"	2
"ENSG00000011566"	18
"ENSG00000011590"	61
"ENSG00000011600"	12
"ENSG00000011638"	1
"ENSG00000011677"	58
"ENSG00000012048"	6
"ENSG00000012061"	8
"ENSG00000012124"	61
"ENSG00000012171"	13
"ENSG00000012174"	30
"ENSG00000012211"	32
"ENSG00000012223"	2
"ENSG00000012232"	23
"ENSG00000012504"	6
"ENSG00000012660"	1
"ENSG00000012779"	12
"ENSG00000012817"	0
"ENSG00000012822"	1
"ENSG00000012963"	26
"ENSG00000012983"	2
"ENSG00000013016"	15
"ENSG00000013275"	9
"ENSG00000013288"	6
"ENSG00000013293"	3
"ENSG00000013297"	5
"ENSG00000013306"	53
"ENSG00000013364"	4
"ENSG00000013374"	1
"ENSG00000013375"	11
"ENSG00000013392"	5
"ENSG00000013441"	29
"ENSG00000013503"	5
"ENSG00000013523"	8
"ENSG00000013561"	25
"ENSG00000013563"	5
"ENSG00000013573"	38
"ENSG00000013583"	9
"ENSG00000013588"	1
"ENSG00000013619"	1
"ENSG00000013725"	2
"ENSG00000013810"	3
"ENSG00000014123"	5
"ENSG00000014138"	4
"ENSG00000014164"	16
"ENSG00000014216"	3
"ENSG00000014257"	1
"ENSG00000014641"	1
"ENSG00000014824"	4
"ENSG00000014914"	1
"ENSG00000014919"	19
"ENSG00000015133"	2
"ENSG00000015153"	7
"ENSG00000015171"	1
"ENSG00000015285"	1
"ENSG00000015413"	3
"ENSG00000015475"	1
"ENSG00000015479"	2
"ENSG00000015520"	3
"ENSG00000015532"	7
"ENSG00000015568"	2
"ENSG00000015592"	5
"ENSG00000015676"	7
"ENSG00000016082"	3
"ENSG00000016391"	66
"ENSG00000016402"	3
"ENSG00000016490"	3
"ENSG00000016602"	48
"ENSG00000016864"	3
"ENSG00000017260"	4
"ENSG00000017427"	1
"ENSG00000017483"	2
"ENSG00000017797"	2
"ENSG00000018189"	4
"ENSG00000018236"	6
"ENSG00000018280"	12
"ENSG00000018408"	13
"ENSG00000018510"	42
"ENSG00000018607"	0
"ENSG00000018610"	8
"ENSG00000018625"	5
"ENSG00000018699"	0
"ENSG00000018869"	4
"ENSG00000019102"	37
"ENSG00000019144"	4
"ENSG00000019169"	1
"ENSG00000019186"	10
"ENSG00000019485"	13
"ENSG00000019505"	3
"ENSG00000019549"	4
"ENSG00000019582"	2
"ENSG00000019991"	12
"ENSG00000019995"	5
"ENSG00000020129"	6
"ENSG00000020181"	4
"ENSG00000020256"	1
"ENSG00000020426"	1
"ENSG00000020577"	11
"ENSG00000020633"	2
"ENSG00000020922"	10
"ENSG00000021300"	6
"ENSG00000021355"	60
"ENSG00000021461"	0
"ENSG00000021488"	51
"ENSG00000021574"	25
"ENSG00000021645"	4
"ENSG00000021762"	1
"ENSG00000021776"	1
"ENSG00000021826"	51
"ENSG00000021852"	3
"ENSG00000022267"	5
"ENSG00000022277"	5
"ENSG00000022355"	3
"ENSG00000022556"	8
"ENSG00000022567"	1
"ENSG00000022840"	1
"ENSG00000022976"	32
"ENSG00000023041"	2
"ENSG00000023171"	6
"ENSG00000023191"	1
"ENSG00000023228"	5
"ENSG00000023287"	2
"ENSG00000023318"	7
"ENSG00000023330"	24
"ENSG00000023445"	11
"ENSG00000023516"	16
"ENSG00000023572"	21
"ENSG00000023608"	25
"ENSG00000023697"	4
"ENSG00000023734"	25
"ENSG00000023839"	7
"ENSG00000023892"	2
"ENSG00000023902"	1
"ENSG00000023909"	10
"ENSG00000024048"	7
"ENSG00000024422"	9
"ENSG00000024526"	10
"ENSG00000024862"	1
"ENSG00000025039"	1
"ENSG00000025156"	42
"ENSG00000025293"	2
"ENSG00000025423"	0
"ENSG00000025434"	8
"ENSG00000025708"	1
"ENSG00000025770"	2
"ENSG00000025772"	5
"ENSG00000025796"	5
"ENSG00000025800"	1
"ENSG00000026025"	11
"ENSG00000026103"	1
"ENSG00000026297"	1
"ENSG00000026508"	3
"ENSG00000026559"	11
"ENSG00000026652"	1
"ENSG00000026751"	2
"ENSG00000026950"	2
"ENSG00000027001"	1
"ENSG00000027075"	2
"ENSG00000027644"	3
"ENSG00000027697"	12
"ENSG00000027847"	9
"ENSG00000027869"	2
"ENSG00000028116"	0
"ENSG00000028137"	1
"ENSG00000028203"	1
"ENSG00000028277"	1
"ENSG00000028310"	0
"ENSG00000028528"	7
"ENSG00000028839"	42
"ENSG00000029153"	18
"ENSG00000029363"	2
"ENSG00000029364"	1
"ENSG00000029534"	53
"ENSG00000029559"	17
"ENSG00000029639"	7
"ENSG00000029725"	6
"ENSG00000029993"	6
"ENSG00000030066"	9
"ENSG00000030110"	6
"ENSG00000030304"	5
"ENSG00000030419"	6
"ENSG00000030582"	12
"ENSG00000031003"	18
"ENSG00000031081"	1
"ENSG00000031691"	10
"ENSG00000031698"	5
"ENSG00000031823"	1
"ENSG00000032219"	2
"ENSG00000032389"	32
"ENSG00000032444"	10
"ENSG00000032742"	16
"ENSG00000033011"	35
"ENSG00000033030"	1
"ENSG00000033050"	13
"ENSG00000033100"	10
"ENSG00000033122"	2
"ENSG00000033170"	5
"ENSG00000033178"	5
"ENSG00000033327"	6
"ENSG00000033627"	2
"ENSG00000033800"	1
"ENSG00000033867"	30
"ENSG00000034053"	4
"ENSG00000034152"	1
"ENSG00000034239"	0
"ENSG00000034510"	31
"ENSG00000034533"	2
"ENSG00000034677"	5
"ENSG00000034693"	42
"ENSG00000034713"	7
"ENSG00000034971"	62
"ENSG00000035115"	3
"ENSG00000035141"	30
"ENSG00000035403"	11
"ENSG00000035499"	10
"ENSG00000035664"	5
"ENSG00000035681"	3
"ENSG00000035687"	25
"ENSG00000035720"	2
"ENSG00000035862"	22
"ENSG00000035928"	5
"ENSG00000036054"	42
"ENSG00000036257"	5
"ENSG00000036448"	2
"ENSG00000036473"	0
"ENSG00000036530"	4
"ENSG00000036549"	33
"ENSG00000036565"	3
"ENSG00000036672"	4
"ENSG00000036828"	3
"ENSG00000037042"	8
"ENSG00000037241"	7
"ENSG00000037280"	38
"ENSG00000037474"	3
"ENSG00000037637"	1
"ENSG00000037749"	18
"ENSG00000037757"	2
"ENSG00000037897"	7
"ENSG00000037965"	8
"ENSG00000038002"	7
"ENSG00000038210"	4
"ENSG00000038219"	0
"ENSG00000038274"	2
"ENSG00000038295"	5
"ENSG00000038358"	11
"ENSG00000038382"	1
"ENSG00000038427"	12
"ENSG00000038532"	2
"ENSG00000038945"	1
"ENSG00000039068"	4
"ENSG00000039123"	7
"ENSG00000039139"	2
"ENSG00000039319"	25
"ENSG00000039523"	11
"ENSG00000039537"	3
"ENSG00000039560"	1
"ENSG00000039600"	1
"ENSG00000039650"	7
"ENSG00000039987"	2
"ENSG00000040199"	1
"ENSG00000040275"	6
"ENSG00000040341"	8
"ENSG00000040487"	26
"ENSG00000040531"	1
"ENSG00000040608"	9
"ENSG00000040633"	1
"ENSG00000040731"	3
"ENSG00000040933"	1
"ENSG00000041353"	7
"ENSG00000041357"	10
"ENSG00000041515"	3
"ENSG00000041802"	1
"ENSG00000041880"	32
"ENSG00000041982"	5
"ENSG00000041988"	5
"ENSG00000042062"	6
"ENSG00000042088"	2
"ENSG00000042286"	9
"ENSG00000042304"	1
"ENSG00000042317"	40
"ENSG00000042429"	5
"ENSG00000042445"	8
"ENSG00000042493"	1
"ENSG00000042753"	22
"ENSG00000042781"	3
"ENSG00000042813"	0
"ENSG00000042832"	0
"ENSG00000042980"	1
"ENSG00000043039"	4
"ENSG00000043093"	18
"ENSG00000043143"	8
"ENSG00000043355"	8
"ENSG00000043462"	2
"ENSG00000043514"	1
"ENSG00000043591"	33
"ENSG00000044012"	3
"ENSG00000044090"	3
"ENSG00000044115"	1
"ENSG00000044446"	27
"ENSG00000044459"	10
"ENSG00000044524"	4
"ENSG00000044574"	5
"ENSG00000046604"	18
"ENSG00000046647"	2
"ENSG00000046651"	2
"ENSG00000046653"	5
"ENSG00000046774"	1
"ENSG00000046889"	5
"ENSG00000047056"	34
"ENSG00000047188"	2
"ENSG00000047230"	1
"ENSG00000047249"	1
"ENSG00000047315"	18
"ENSG00000047346"	1
"ENSG00000047365"	2
"ENSG00000047410"	2
"ENSG00000047457"	3
"ENSG00000047578"	7
"ENSG00000047579"	6
"ENSG00000047597"	15
"ENSG00000047617"	5
"ENSG00000047621"	34
"ENSG00000047634"	1
"ENSG00000047644"	7
"ENSG00000047648"	6
"ENSG00000047662"	5
"ENSG00000047849"	1
"ENSG00000047932"	10
"ENSG00000047936"	0
"ENSG00000048028"	2
"ENSG00000048052"	1
"ENSG00000048140"	1
"ENSG00000048162"	3
"ENSG00000048342"	7
"ENSG00000048392"	4
"ENSG00000048405"	2
"ENSG00000048462"	2
"ENSG00000048471"	61
"ENSG00000048540"	3
"ENSG00000048544"	18
"ENSG00000048545"	4
"ENSG00000048649"	2
"ENSG00000048707"	7
"ENSG00000048740"	1
"ENSG00000048828"	9
"ENSG00000048991"	27
"ENSG00000049089"	54
"ENSG00000049130"	25
"ENSG00000049167"	10
"ENSG00000049192"	5
"ENSG00000049239"	7
"ENSG00000049245"	5
"ENSG00000049246"	4
"ENSG00000049247"	29
"ENSG00000049249"	5
"ENSG00000049283"	4
"ENSG00000049323"	32
"ENSG00000049449"	24
"ENSG00000049540"	39
"ENSG00000049541"	7
"ENSG00000049618"	1
"ENSG00000049656"	7
"ENSG00000049759"	5
"ENSG00000049768"	2
"ENSG00000049769"	45
"ENSG00000049860"	7
"ENSG00000049883"	6
"ENSG00000050030"	3
"ENSG00000050130"	1
"ENSG00000050165"	4
"ENSG00000050327"	4
"ENSG00000050344"	5
"ENSG00000050393"	4
"ENSG00000050405"	5
"ENSG00000050426"	6
"ENSG00000050438"	0
"ENSG00000050555"	0
"ENSG00000050628"	3
"ENSG00000050730"	2
"ENSG00000050748"	1
"ENSG00000050767"	0
"ENSG00000050820"	13
"ENSG00000051009"	1
"ENSG00000051108"	11
"ENSG00000051128"	38
"ENSG00000051180"	3
"ENSG00000051341"	19
"ENSG00000051382"	14
"ENSG00000051523"	1
"ENSG00000051596"	3
"ENSG00000051620"	6
"ENSG00000051825"	4
"ENSG00000052126"	40
"ENSG00000052344"	4
"ENSG00000052723"	2
"ENSG00000052749"	35
"ENSG00000052795"	4
"ENSG00000052802"	18
"ENSG00000052841"	2
"ENSG00000052850"	6
"ENSG00000053108"	2
"ENSG00000053254"	1
"ENSG00000053328"	3
"ENSG00000053371"	1
"ENSG00000053372"	14
"ENSG00000053438"	3
"ENSG00000053501"	2
"ENSG00000053524"	6
"ENSG00000053702"	1
"ENSG00000053747"	9
"ENSG00000053770"	9
"ENSG00000053900"	13
"ENSG00000053918"	1
"ENSG00000054116"	9
"ENSG00000054118"	2
"ENSG00000054148"	10
"ENSG00000054179"	3
"ENSG00000054219"	2
"ENSG00000054267"	2
"ENSG00000054277"	10
"ENSG00000054282"	5
"ENSG00000054356"	3
"ENSG00000054392"	6
"ENSG00000054523"	5
"ENSG00000054598"	24
"ENSG00000054611"	1
"ENSG00000054654"	2
"ENSG00000054690"	3
"ENSG00000054793"	1
"ENSG00000054796"	76
"ENSG00000054803"	3
"ENSG00000054938"	6
"ENSG00000054965"	1
"ENSG00000054967"	1
"ENSG00000054983"	1
"ENSG00000055044"	2
"ENSG00000055070"	5
"ENSG00000055118"	3
"ENSG00000055130"	3
"ENSG00000055147"	8
"ENSG00000055163"	2
"ENSG00000055208"	5
"ENSG00000055211"	4
"ENSG00000055332"	69
"ENSG00000055483"	3
"ENSG00000055609"	2
"ENSG00000055732"	40
"ENSG00000055813"	1
"ENSG00000055917"	1
"ENSG00000055950"	7
"ENSG00000055955"	0
"ENSG00000055957"	3
"ENSG00000056050"	16
"ENSG00000056097"	2
"ENSG00000056277"	30
"ENSG00000056291"	3
"ENSG00000056487"	4
"ENSG00000056558"	11
"ENSG00000056586"	2
"ENSG00000056736"	3
"ENSG00000056972"	4
"ENSG00000056998"	1
"ENSG00000057019"	6
"ENSG00000057149"	3
"ENSG00000057252"	1
"ENSG00000057294"	4
"ENSG00000057468"	0
"ENSG00000057593"	3
"ENSG00000057608"	18
"ENSG00000057657"	1
"ENSG00000057663"	7
"ENSG00000057704"	6
"ENSG00000057757"	11
"ENSG00000057935"	1
"ENSG00000058056"	6
"ENSG00000058063"	2
"ENSG00000058085"	5
"ENSG00000058091"	6
"ENSG00000058262"	5
"ENSG00000058272"	2
"ENSG00000058335"	0
"ENSG00000058404"	3
"ENSG00000058453"	16
"ENSG00000058600"	8
"ENSG00000058668"	4
"ENSG00000058673"	5
"ENSG00000058729"	5
"ENSG00000058799"	3
"ENSG00000058804"	10
"ENSG00000058866"	4
"ENSG00000059122"	32
"ENSG00000059145"	4
"ENSG00000059377"	12
"ENSG00000059378"	55
"ENSG00000059573"	1
"ENSG00000059588"	19
"ENSG00000059691"	0
"ENSG00000059728"	12
"ENSG00000059758"	2
"ENSG00000059769"	18
"ENSG00000059804"	29
"ENSG00000059915"	3
"ENSG00000060069"	1
"ENSG00000060138"	11
"ENSG00000060140"	5
"ENSG00000060237"	6
"ENSG00000060339"	1
"ENSG00000060491"	19
"ENSG00000060558"	1
"ENSG00000060566"	3
"ENSG00000060642"	8
"ENSG00000060656"	4
"ENSG00000060688"	2
"ENSG00000060709"	3
"ENSG00000060718"	4
"ENSG00000060749"	2
"ENSG00000060762"	6
"ENSG00000060971"	1
"ENSG00000060982"	5
"ENSG00000061273"	34
"ENSG00000061337"	0
"ENSG00000061455"	0
"ENSG00000061492"	68
"ENSG00000061656"	1
"ENSG00000061676"	16
"ENSG00000061794"	19
"ENSG00000061918"	15
"ENSG00000061936"	0
"ENSG00000061938"	1
"ENSG00000061987"	9
"ENSG00000062038"	4
"ENSG00000062096"	1
"ENSG00000062194"	42
"ENSG00000062282"	6
"ENSG00000062370"	1
"ENSG00000062485"	7
"ENSG00000062524"	2
"ENSG00000062582"	31
"ENSG00000062598"	1
"ENSG00000062650"	2
"ENSG00000062716"	4
"ENSG00000062725"	16
"ENSG00000062822"	4
"ENSG00000063015"	3
"ENSG00000063046"	9
"ENSG00000063127"	37
"ENSG00000063169"	1
"ENSG00000063176"	3
"ENSG00000063177"	9
"ENSG00000063180"	7
"ENSG00000063241"	13
"ENSG00000063244"	9
"ENSG00000063245"	9
"ENSG00000063322"	4
"ENSG00000063438"	1
"ENSG00000063515"	0
"ENSG00000063587"	24
"ENSG00000063601"	23
"ENSG00000063660"	26
"ENSG00000063761"	7
"ENSG00000063854"	56
"ENSG00000063978"	0
"ENSG00000064012"	2
"ENSG00000064042"	6
"ENSG00000064102"	21
"ENSG00000064115"	25
"ENSG00000064195"	4
"ENSG00000064199"	8
"ENSG00000064201"	2
"ENSG00000064205"	32
"ENSG00000064218"	0
"ENSG00000064225"	6
"ENSG00000064270"	4
"ENSG00000064300"	5
"ENSG00000064309"	4
"ENSG00000064313"	3
"ENSG00000064393"	13
"ENSG00000064419"	3
"ENSG00000064490"	0
"ENSG00000064545"	39
"ENSG00000064547"	2
"ENSG00000064601"	15
"ENSG00000064607"	7
"ENSG00000064651"	10
"ENSG00000064652"	40
"ENSG00000064655"	1
"ENSG00000064666"	2
"ENSG00000064687"	2
"ENSG00000064692"	3
"ENSG00000064703"	7
"ENSG00000064726"	16
"ENSG00000064763"	1
"ENSG00000064787"	3
"ENSG00000064835"	20
"ENSG00000064886"	2
"ENSG00000064932"	0
"ENSG00000064933"	7
"ENSG00000064961"	35
"ENSG00000064989"	23
"ENSG00000064995"	4
"ENSG00000064999"	5
"ENSG00000065000"	5
"ENSG00000065029"	2
"ENSG00000065054"	1
"ENSG00000065057"	32
"ENSG00000065060"	5
"ENSG00000065135"	8
"ENSG00000065150"	25
"ENSG00000065154"	16
"ENSG00000065183"	22
"ENSG00000065243"	5
"ENSG00000065268"	2
"ENSG00000065308"	5
"ENSG00000065320"	5
"ENSG00000065325"	19
"ENSG00000065328"	37
"ENSG00000065357"	2
"ENSG00000065361"	3
"ENSG00000065371"	73
"ENSG00000065413"	2
"ENSG00000065427"	11
"ENSG00000065457"	19
"ENSG00000065485"	3
"ENSG00000065491"	5
"ENSG00000065518"	7
"ENSG00000065526"	2
"ENSG00000065534"	15
"ENSG00000065548"	45
"ENSG00000065559"	28
"ENSG00000065600"	9
"ENSG00000065609"	3
"ENSG00000065613"	18
"ENSG00000065615"	1
"ENSG00000065618"	4
"ENSG00000065621"	3
"ENSG00000065665"	8
"ENSG00000065675"	2
"ENSG00000065717"	3
"ENSG00000065802"	5
"ENSG00000065809"	18
"ENSG00000065833"	30
"ENSG00000065882"	6
"ENSG00000065883"	2
"ENSG00000065911"	50
"ENSG00000065923"	6
"ENSG00000065970"	11
"ENSG00000065978"	24
"ENSG00000065989"	1
"ENSG00000066027"	7
"ENSG00000066032"	3
"ENSG00000066044"	14
"ENSG00000066056"	1
"ENSG00000066084"	5
"ENSG00000066117"	1
"ENSG00000066135"	26
"ENSG00000066136"	1
"ENSG00000066185"	17
"ENSG00000066230"	32
"ENSG00000066248"	27
"ENSG00000066279"	10
"ENSG00000066294"	1
"ENSG00000066322"	4
"ENSG00000066336"	12
"ENSG00000066379"	6
"ENSG00000066382"	3
"ENSG00000066405"	3
"ENSG00000066422"	9
"ENSG00000066427"	2
"ENSG00000066455"	18
"ENSG00000066468"	3
"ENSG00000066557"	16
"ENSG00000066583"	5
"ENSG00000066629"	8
"ENSG00000066651"	4
"ENSG00000066654"	2
"ENSG00000066697"	24
"ENSG00000066735"	13
"ENSG00000066739"	1
"ENSG00000066777"	0
"ENSG00000066813"	0
"ENSG00000066827"	0
"ENSG00000066855"	9
"ENSG00000066923"	1
"ENSG00000066926"	23
"ENSG00000066933"	3
"ENSG00000067048"	0
"ENSG00000067057"	14
"ENSG00000067064"	40
"ENSG00000067066"	2
"ENSG00000067082"	2
"ENSG00000067113"	28
"ENSG00000067141"	1
"ENSG00000067167"	10
"ENSG00000067177"	6
"ENSG00000067182"	7
"ENSG00000067191"	34
"ENSG00000067208"	1
"ENSG00000067221"	5
"ENSG00000067225"	6
"ENSG00000067248"	9
"ENSG00000067334"	2
"ENSG00000067365"	1
"ENSG00000067369"	1
"ENSG00000067445"	3
"ENSG00000067533"	23
"ENSG00000067560"	1
"ENSG00000067596"	4
"ENSG00000067601"	5
"ENSG00000067606"	4
"ENSG00000067646"	5
"ENSG00000067704"	10
"ENSG00000067715"	8
"ENSG00000067798"	3
"ENSG00000067829"	1
"ENSG00000067836"	10
"ENSG00000067840"	4
"ENSG00000067842"	0
"ENSG00000067900"	7
"ENSG00000067955"	1
"ENSG00000067992"	2
"ENSG00000068001"	3
"ENSG00000068024"	1
"ENSG00000068028"	2
"ENSG00000068078"	3
"ENSG00000068079"	55
"ENSG00000068097"	4
"ENSG00000068120"	8
"ENSG00000068137"	1
"ENSG00000068305"	1
"ENSG00000068308"	31
"ENSG00000068323"	13
"ENSG00000068354"	2
"ENSG00000068366"	7
"ENSG00000068383"	11
"ENSG00000068394"	35
"ENSG00000068400"	8
"ENSG00000068438"	35
"ENSG00000068489"	77
"ENSG00000068615"	3
"ENSG00000068650"	4
"ENSG00000068654"	28
"ENSG00000068697"	4
"ENSG00000068724"	1
"ENSG00000068745"	36
"ENSG00000068781"	0
"ENSG00000068784"	2
"ENSG00000068796"	7
"ENSG00000068831"	2
"ENSG00000068878"	5
"ENSG00000068885"	1
"ENSG00000068903"	1
"ENSG00000068912"	16
"ENSG00000068971"	6
"ENSG00000068976"	0
"ENSG00000068985"	7
"ENSG00000069011"	9
"ENSG00000069018"	3
"ENSG00000069020"	0
"ENSG00000069122"	0
"ENSG00000069188"	60
"ENSG00000069206"	64
"ENSG00000069248"	0
"ENSG00000069275"	2
"ENSG00000069329"	30
"ENSG00000069345"	14
"ENSG00000069399"	4
"ENSG00000069424"	2
"ENSG00000069431"	3
"ENSG00000069482"	5
"ENSG00000069493"	2
"ENSG00000069509"	1
"ENSG00000069535"	3
"ENSG00000069667"	2
"ENSG00000069696"	0
"ENSG00000069702"	2
"ENSG00000069764"	3
